,player_id,trial,mv0,mv1,mv2,mv3,mv4,mv5,mv6,mv7,mv8,mv9
196,k.jakobsson-Galamily,0,24600000.0,23100000.0,21600000.0,20200000.0,18800000.0,17500000.0,16200000.0,15000000.0,13800000.0,12700000.0
197,k.koppel-Varijitri Isles,0,47800000.0,45500000.0,42300000.0,38600000.0,34500000.0,30100000.0,25800000.0,21600000.0,17700000.0,14300000.0
198,k.lawino-Giumle Lizeibon,0,56900000.0,54300000.0,51200000.0,47600000.0,43700000.0,39600000.0,35400000.0,31300000.0,27200000.0,23400000.0
199,k.mashiri-Leoneku Guidisia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,k.mawanda-Varijitri Isles,0,74100000.0,66200000.0,57800000.0,49500000.0,41500000.0,34000000.0,27400000.0,21500000.0,16600000.0,12500000.0
201,k.mayanja-Bernepamar,0,64200000.0,57400000.0,50700000.0,44200000.0,38000000.0,32200000.0,27000000.0,22300000.0,18200000.0,14700000.0
202,k.mirkovi-People's Land of Maneau,0,52500000.0,45900000.0,39300000.0,32900000.0,27000000.0,21700000.0,17100000.0,13100000.0,9900000.0,7300000.0
203,k.mohammadzadeh-Djipines,0,21900000.0,19100000.0,16400000.0,13900000.0,11700000.0,9600000.0,7900000.0,6300000.0,5000000.0,4000000.0
204,k.moretti-Djipines,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,k.mukwaya-Nganion,0,30700000.0,31100000.0,30900000.0,30000000.0,28500000.0,26600000.0,24200000.0,21600000.0,18900000.0,16200000.0
206,k.nakibuule-Eastern Sleboube,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,k.nambozo-Dosqaly,0,32400000.0,30200000.0,27500000.0,24600000.0,21500000.0,18400000.0,15400000.0,12600000.0,10200000.0,8000000.0
208,k.namuwaya-People's Land of Maneau,0,99100000.0,92200000.0,84600000.0,76700000.0,68600000.0,60600000.0,52800000.0,45400000.0,38500000.0,32300000.0
209,k.nasution-Greri Landmoslands,0,102500000.0,95400000.0,87000000.0,77700000.0,67900000.0,58100000.0,48700000.0,40000000.0,32100000.0,25300000.0
210,k.oloya-Quewenia,0,24700000.0,23000000.0,21300000.0,19600000.0,18100000.0,16600000.0,15300000.0,13900000.0,12700000.0,11600000.0
211,k.pawar-Eastern Niasland,0,27900000.0,23900000.0,20000000.0,16400000.0,13200000.0,10400000.0,8000000.0,6000000.0,4500000.0,3200000.0
212,k.ray-Ngoque Blicri,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,k.salihovi-Bernepamar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,k.shumba-Esia,0,21500000.0,19800000.0,18200000.0,16700000.0,15200000.0,13900000.0,12600000.0,11500000.0,10400000.0,9400000.0
215,k.twinomujuni-Nkasland Cronestan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,k.vitali-Leoneku Guidisia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,l.abbasi-Giumle Lizeibon,0,7700000.0,7100000.0,6500000.0,6000000.0,5400000.0,4900000.0,4500000.0,4100000.0,3700000.0,3300000.0
218,l.auma-Leoneku Guidisia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,l.ayugi-Bernepamar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,l.berg-New Uwi,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,l.dewit-Greri Landmoslands,0,18900000.0,13900000.0,10100000.0,7100000.0,4900000.0,3400000.0,2200000.0,1500000.0,900000.0,600000.0
222,l.friedrich-Nkasland Cronestan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,l.james-Varijitri Isles,0,42400000.0,40300000.0,37500000.0,34200000.0,30500000.0,26700000.0,22900000.0,19200000.0,15700000.0,12600000.0
224,l.kule-Quewenia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,l.lau-Eastern Niasland,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,l.malinga-People's Land of Maneau,0,121000000.0,118600000.0,114700000.0,109500000.0,103200000.0,96000000.0,88100000.0,79800000.0,71400000.0,63000000.0
227,l.mhango-Byasier Pujan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,l.mitchell-Esia,0,20400000.0,19000000.0,17300000.0,15400000.0,13500000.0,11500000.0,9700000.0,7900000.0,6400000.0,5000000.0
229,l.nangiro-Eastern Niasland,0,36400000.0,33200000.0,29600000.0,25900000.0,22100000.0,18600000.0,15200000.0,12200000.0,9600000.0,7400000.0
230,l.ningsih-Djipines,0,31500000.0,30500000.0,29100000.0,27400000.0,25500000.0,23400000.0,21200000.0,19000000.0,16800000.0,14600000.0
231,l.nyarko-Varijitri Isles,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,l.oroma-Southern Ristan,0,16000000.0,13400000.0,11000000.0,8800000.0,6900000.0,5300000.0,4000000.0,3000000.0,2200000.0,1500000.0
233,l.prasad-Eastern Sleboube,0,30600000.0,28400000.0,26100000.0,23700000.0,21200000.0,18700000.0,16300000.0,14000000.0,11900000.0,10000000.0
234,l.rahimi-Galamily,0,20400000.0,17800000.0,15300000.0,13000000.0,10900000.0,9000000.0,7400000.0,5900000.0,4700000.0,3700000.0
235,l.tembo-Mico,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,l.tu-Esia,0,52400000.0,48800000.0,44500000.0,39700000.0,34700000.0,29700000.0,24900000.0,20400000.0,16400000.0,12900000.0
237,l.uchida-Galamily,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,l.wilson-Dosqaly,0,38200000.0,35100000.0,31800000.0,28400000.0,25100000.0,21900000.0,18800000.0,16000000.0,13400000.0,11100000.0
239,l.yulianti-Sobianitedrucy,0,11900000.0,11000000.0,10000000.0,9100000.0,8300000.0,7500000.0,6800000.0,6200000.0,5500000.0,5000000.0
240,m.apolot-Manlisgamncent,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,m.as-People's Land of Maneau,0,26600000.0,23700000.0,20800000.0,17800000.0,14900000.0,12200000.0,9800000.0,7700000.0,5900000.0,4500000.0
242,m.ayebazibwe-Sobianitedrucy,0,85000000.0,77000000.0,68900000.0,60800000.0,53000000.0,45600000.0,38700000.0,32400000.0,26800000.0,21900000.0
243,m.delgado-Ledian,0,8100000.0,7600000.0,7100000.0,6600000.0,6100000.0,5700000.0,5300000.0,4800000.0,4400000.0,4100000.0
244,m.filipovi-Ledian,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,m.happy-Varijitri Isles,0,25500000.0,23800000.0,21700000.0,19300000.0,16900000.0,14500000.0,12100000.0,10000000.0,8000000.0,6300000.0
246,m.hussein-Bernepamar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,m.janssens-Ledian,0,9200000.0,8500000.0,7800000.0,7100000.0,6500000.0,6000000.0,5400000.0,4900000.0,4400000.0,4000000.0
248,m.krlievi-Leoneku Guidisia,0,22000000.0,20400000.0,18800000.0,17300000.0,15800000.0,14500000.0,13200000.0,12000000.0,10900000.0,9800000.0
249,m.mathieu-Quewenia,0,27300000.0,26000000.0,24200000.0,22100000.0,19700000.0,17200000.0,14700000.0,12400000.0,10100000.0,8100000.0
250,m.matsumoto-Dosqaly,0,23800000.0,19900000.0,16300000.0,13100000.0,10300000.0,8000000.0,6000000.0,4400000.0,3200000.0,2300000.0
251,m.nabukwasi-Quewenia,0,13100000.0,11200000.0,9400000.0,7700000.0,6200000.0,4900000.0,3800000.0,2800000.0,2100000.0,1500000.0
252,m.ngamita-Xikong,0,7400000.0,6800000.0,6300000.0,5800000.0,5300000.0,4800000.0,4400000.0,4000000.0,3600000.0,3300000.0
253,m.ogbonna-Mico,0,24000000.0,24300000.0,24100000.0,23400000.0,22300000.0,20700000.0,18900000.0,16900000.0,14700000.0,12600000.0
254,m.olofsson-Leoneku Guidisia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,m.omony-Giumle Lizeibon,0,51400000.0,50400000.0,48800000.0,46500000.0,43900000.0,40800000.0,37500000.0,33900000.0,30400000.0,26800000.0
256,m.sakai-Dosqaly,0,41000000.0,38100000.0,35000000.0,31700000.0,28400000.0,25100000.0,21800000.0,18800000.0,15900000.0,13400000.0
257,m.tang-Djipines,0,14500000.0,12700000.0,10800000.0,9100000.0,7500000.0,6000000.0,4700000.0,3600000.0,2700000.0,2000000.0
258,m.tseu-Manlisgamncent,0,43200000.0,41100000.0,38300000.0,34900000.0,31200000.0,27300000.0,23300000.0,19600000.0,16000000.0,12900000.0
259,m.tumuramye-Ngoque Blicri,0,77800000.0,70500000.0,63100000.0,55700000.0,48500000.0,41700000.0,35400000.0,29700000.0,24600000.0,20000000.0
260,m.vaknin-Ngoque Blicri,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,m.yanti-Ledian,0,12200000.0,11850000.0,11250000.0,10500000.0,9600000.0,8550000.0,7450000.0,6400000.0,5350000.0,4400000.0
262,n.barukh-Giumle Lizeibon,0,77700000.0,72300000.0,66000000.0,58900000.0,51500000.0,44100000.0,36900000.0,30300000.0,24400000.0,19200000.0
263,n.dekker-Djipines,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,n.kabagambe-Bernepamar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,n.kamusiime-Dosqaly,0,36200000.0,32400000.0,28600000.0,24900000.0,21400000.0,18200000.0,15200000.0,12600000.0,10300000.0,8300000.0
266,n.katusabe-Mico,0,27300000.0,23900000.0,20400000.0,17100000.0,14000000.0,11300000.0,8900000.0,6800000.0,5200000.0,3800000.0
267,n.nabulime-Leoneku Guidisia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,n.ono-People's Land of Maneau,0,53800000.0,51100000.0,47600000.0,43400000.0,38800000.0,33900000.0,29000000.0,24300000.0,19900000.0,16000000.0
269,n.rebane-Varijitri Isles,0,11600000.0,10600000.0,9600000.0,8700000.0,7900000.0,7100000.0,6400000.0,5800000.0,5200000.0,4600000.0
270,n.schumacher-Eastern Sleboube,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,n.singh-Varijitri Isles,0,10700000.0,9700000.0,8700000.0,7600000.0,6500000.0,5400000.0,4500000.0,3600000.0,2800000.0,2200000.0
272,n.utami-Southern Ristan,0,9800000.0,8500000.0,7300000.0,6200000.0,5200000.0,4300000.0,3500000.0,2800000.0,2300000.0,1800000.0
273,o.aboagye-Dosqaly,0,33000000.0,28700000.0,24700000.0,21000000.0,17600000.0,14500000.0,11900000.0,9600000.0,7600000.0,6000000.0
274,o.acheng-Galamily,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,o.atim-People's Land of Maneau,0,17300000.0,14900000.0,12700000.0,10600000.0,8800000.0,7200000.0,5800000.0,4600000.0,3600000.0,2800000.0
276,o.avako-Xikong,0,16000000.0,14700000.0,13600000.0,12400000.0,11400000.0,10400000.0,9400000.0,8500000.0,7700000.0,7000000.0
277,o.contreras-Greri Landmoslands,0,15000000.0,13800000.0,12600000.0,11500000.0,10400000.0,9500000.0,8600000.0,7700000.0,7000000.0,6200000.0
278,o.kobugabe-New Uwi,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,o.kraus-Nkasland Cronestan,0,32300000.0,27800000.0,23600000.0,19800000.0,16400000.0,13400000.0,10800000.0,8600000.0,6700000.0,5200000.0
280,o.lakot-Mico,0,11200000.0,10400000.0,9600000.0,8900000.0,8200000.0,7500000.0,6900000.0,6300000.0,5800000.0,5200000.0
281,o.lamunu-Eastern Niasland,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,o.macamo-Xikong,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,o.maulana-Dosqaly,0,41100000.0,37400000.0,33400000.0,29200000.0,25000000.0,21000000.0,17200000.0,13800000.0,10900000.0,8400000.0
284,o.nairuba-Esia,0,54900000.0,47200000.0,40100000.0,33600000.0,27800000.0,22700000.0,18300000.0,14500000.0,11400000.0,8800000.0
285,o.nalubega-Southern Ristan,0,45300000.0,41100000.0,36700000.0,32400000.0,28300000.0,24300000.0,20600000.0,17300000.0,14300000.0,11700000.0
286,o.nampeera-People's Land of Maneau,0,121600000.0,117700000.0,112300000.0,105900000.0,98500000.0,90400000.0,81900000.0,73300000.0,64700000.0,56400000.0
287,o.obeng-Quewenia,0,26500000.0,25200000.0,23500000.0,21400000.0,19100000.0,16700000.0,14300000.0,12000000.0,9800000.0,7900000.0
288,o.oh-Byasier Pujan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,o.patra-Ledian,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,o.salonen-Southern Ristan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,o.sepp-Eastern Niasland,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,o.yaakv-Xikong,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,o.zen-Xikong,0,45600000.0,46200000.0,45800000.0,44500000.0,42300000.0,39400000.0,35900000.0,32100000.0,28000000.0,24000000.0
294,p.bauri-Ngoque Blicri,0,47900000.0,45500000.0,42400000.0,38700000.0,34500000.0,30200000.0,25800000.0,21600000.0,17800000.0,14300000.0
295,p.isa-Eastern Sleboube,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,p.khoh-Mico,0,45000000.0,43700000.0,41600000.0,38700000.0,35300000.0,31500000.0,27500000.0,23600000.0,19800000.0,16200000.0
297,p.khosravi-Ledian,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,p.kud-Galamily,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,p.mlotshwa-Sobianitedrucy,0,45900000.0,44550000.0,42350000.0,39450000.0,36000000.0,32100000.0,28100000.0,24000000.0,20150000.0,16500000.0
300,p.mukalazi-Ledian,0,19400000.0,18000000.0,16500000.0,15000000.0,13400000.0,11800000.0,10300000.0,8900000.0,7500000.0,6300000.0
301,p.mutyaba-New Uwi,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,p.peh-Dosqaly,0,49100000.0,46300000.0,43100000.0,39500000.0,35800000.0,32000000.0,28300000.0,24600000.0,21200000.0,18000000.0
303,p.purnomo-Galamily,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,p.sullivan-Eastern Sleboube,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,p.tibesigwa-Nganion,0,66500000.0,67800000.0,68200000.0,67700000.0,66400000.0,64200000.0,61300000.0,57700000.0,53700000.0,49300000.0
306,p.uddin-Xikong,0,30500000.0,26100000.0,21800000.0,17900000.0,14400000.0,11300000.0,8700000.0,6600000.0,4900000.0,3500000.0
307,q.achom-Manlisgamncent,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,q.aini-Ngoque Blicri,0,34700000.0,32700000.0,30400000.0,27900000.0,25300000.0,22600000.0,20000000.0,17400000.0,15000000.0,12700000.0
309,q.ariko-Djipines,0,18800000.0,15100000.0,11900000.0,9200000.0,6900000.0,5100000.0,3700000.0,2600000.0,1800000.0,1200000.0
310,q.coppola-Dosqaly,0,42000000.0,39100000.0,35600000.0,31800000.0,27800000.0,23800000.0,20000000.0,16400000.0,13200000.0,10300000.0
311,q.gunther-Esia,0,50100000.0,46600000.0,42800000.0,38800000.0,34700000.0,30600000.0,26700000.0,23000000.0,19500000.0,16300000.0
312,q.higenyi-Varijitri Isles,0,28800000.0,27200000.0,25300000.0,23200000.0,21000000.0,18800000.0,16600000.0,14500000.0,12400000.0,10600000.0
313,q.hor-Byasier Pujan,0,27300000.0,23300000.0,19600000.0,16100000.0,12900000.0,10100000.0,7800000.0,5900000.0,4400000.0,3100000.0
314,q.ili-Mico,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,q.isabirye-Eastern Niasland,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,q.kaddu-Greri Landmoslands,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,q.kemigisa-Eastern Sleboube,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,q.liang-Nkasland Cronestan,0,58000000.0,51800000.0,45300000.0,38700000.0,32500000.0,26600000.0,21400000.0,16800000.0,13000000.0,9800000.0
319,q.nakityo-Quewenia,0,29800000.0,26300000.0,23000000.0,19700000.0,16800000.0,14000000.0,11600000.0,9500000.0,7600000.0,6100000.0
320,q.namazzi-Nganion,0,47000000.0,42800000.0,38200000.0,33400000.0,28600000.0,24000000.0,19700000.0,15800000.0,12400000.0,9600000.0
321,q.ow-Quewenia,0,37400000.0,35600000.0,33200000.0,30200000.0,27000000.0,23600000.0,20200000.0,16900000.0,13900000.0,11200000.0
322,q.roche-Giumle Lizeibon,0,36000000.0,33500000.0,30700000.0,27800000.0,24900000.0,22000000.0,19200000.0,16500000.0,14000000.0,11700000.0
323,q.sarfo-Xikong,0,39600000.0,35400000.0,30900000.0,26500000.0,22200000.0,18200000.0,14600000.0,11500000.0,8900000.0,6700000.0
324,q.yadav-Quewenia,0,39000000.0,35500000.0,31700000.0,27700000.0,23700000.0,19900000.0,16300000.0,13100000.0,10300000.0,7900000.0
325,q.zee-Eastern Niasland,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,r.akidi-Ngoque Blicri,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,r.auer-Southern Ristan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,r.bogere-Sobianitedrucy,0,6700000.0,6100000.0,5600000.0,5100000.0,4600000.0,4100000.0,3700000.0,3300000.0,3000000.0,2700000.0
329,r.kato-Manlisgamncent,0,13400000.0,11400000.0,9500000.0,7900000.0,6400000.0,5200000.0,4100000.0,3200000.0,2500000.0,1900000.0
330,r.kirya-Giumle Lizeibon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,r.nakiru-New Uwi,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,r.nkosi-Sobianitedrucy,0,174200000.0,146000000.0,119800000.0,96300000.0,75700000.0,58300000.0,44000000.0,32500000.0,23500000.0,16600000.0
333,r.nyapendi-Eastern Sleboube,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,r.sanz-Greri Landmoslands,0,74600000.0,67600000.0,60400000.0,53300000.0,46500000.0,40000000.0,33900000.0,28400000.0,23500000.0,19200000.0
335,r.ssembatya-Nganion,0,24200000.0,21300000.0,18600000.0,16000000.0,13600000.0,11400000.0,9400000.0,7700000.0,6200000.0,4900000.0
336,r.velasquez-Bernepamar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,r.yakubu-New Uwi,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,r.yiga-Quewenia,0,22100000.0,20300000.0,18700000.0,17100000.0,15700000.0,14300000.0,13000000.0,11800000.0,10700000.0,9600000.0
339,r.zamani-Giumle Lizeibon,0,17500000.0,16600000.0,15500000.0,14100000.0,12600000.0,11000000.0,9400000.0,7900000.0,6500000.0,5200000.0
340,s.amulen-Byasier Pujan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,s.ayuba-Nkasland Cronestan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,s.doherty-Eastern Niasland,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,s.greco-Nkasland Cronestan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,s.kamoga-Sobianitedrucy,0,51500000.0,49800000.0,47500000.0,44800000.0,41700000.0,38200000.0,34700000.0,31000000.0,27400000.0,23800000.0
345,s.mlakar-Dosqaly,0,6600000.0,6100000.0,5600000.0,5100000.0,4600000.0,4200000.0,3800000.0,3400000.0,3100000.0,2800000.0
346,s.namugere-Nganion,0,24000000.0,20600000.0,17500000.0,14700000.0,12100000.0,9900000.0,8000000.0,6300000.0,5000000.0,3900000.0
347,s.nyarko-Greri Landmoslands,0,72600000.0,69000000.0,64300000.0,58600000.0,52300000.0,45700000.0,39200000.0,32800000.0,26900000.0,21600000.0
348,s.yamamoto-Xikong,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,s.ylmaz-Nkasland Cronestan,0,38200000.0,30700000.0,24200000.0,18600000.0,14000000.0,10400000.0,7500000.0,5300000.0,3700000.0,2500000.0
350,s.zandamela-Mico,0,27800000.0,25500000.0,23300000.0,21200000.0,19300000.0,17500000.0,15900000.0,14300000.0,12900000.0,11600000.0
351,t.aguti-People's Land of Maneau,0,53100000.0,48800000.0,44200000.0,39500000.0,34900000.0,30400000.0,26100000.0,22200000.0,18600000.0,15400000.0
352,t.alowo-Djipines,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,t.alzahrani-Bernepamar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,t.astuti-Esia,0,32700000.0,30000000.0,27200000.0,24300000.0,21500000.0,18700000.0,16100000.0,13700000.0,11400000.0,9500000.0
355,t.candia-Quewenia,0,18100000.0,15800000.0,13500000.0,11400000.0,9300000.0,7500000.0,5900000.0,4500000.0,3400000.0,2500000.0
356,t.cheung-Djipines,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,t.ichikawa-People's Land of Maneau,0,94200000.0,91500000.0,87000000.0,81000000.0,73900000.0,66000000.0,57700000.0,49400000.0,41400000.0,33900000.0
358,t.jakobsson-Eastern Sleboube,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,t.mbedzi-Xikong,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,t.nakirijja-Nganion,0,45900000.0,42700000.0,39200000.0,35500000.0,31800000.0,28100000.0,24500000.0,21000000.0,17900000.0,15000000.0
361,t.neves-Sobianitedrucy,0,14000000.0,11800000.0,9600000.0,7700000.0,6100000.0,4700000.0,3500000.0,2600000.0,1900000.0,1300000.0
362,t.santos-Ngoque Blicri,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,t.takada-Leoneku Guidisia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,u.adjei-Esia,0,20100000.0,17200000.0,14400000.0,11800000.0,9500000.0,7500000.0,5800000.0,4300000.0,3200000.0,2300000.0
365,u.ajiambo-Galamily,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,u.ionescu-Giumle Lizeibon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,u.jonsson-Leoneku Guidisia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,u.lai-Bernepamar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,u.lefebvre-New Uwi,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,u.manhique-Eastern Niasland,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,u.mariani-Xikong,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,u.musa-Esia,0,40900000.0,36100000.0,31500000.0,27100000.0,23000000.0,19300000.0,15900000.0,13000000.0,10500000.0,8300000.0
373,u.nafula-Mico,0,11500000.0,10600000.0,9800000.0,9000000.0,8300000.0,7600000.0,7000000.0,6300000.0,5800000.0,5200000.0
374,u.nambuya-Galamily,0,50500000.0,46400000.0,42000000.0,37600000.0,33200000.0,28900000.0,24900000.0,21100000.0,17700000.0,14600000.0
375,u.namugerwa-Eastern Sleboube,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,u.nishimura-Galamily,0,6200000.0,5700000.0,5200000.0,4800000.0,4400000.0,4000000.0,3600000.0,3300000.0,3000000.0,2700000.0
377,u.oola-Dosqaly,0,19600000.0,17800000.0,15900000.0,13900000.0,11900000.0,10000000.0,8200000.0,6600000.0,5200000.0,4000000.0
378,u.rahmawati-New Uwi,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,u.taaka-Xikong,0,55700000.0,54600000.0,52800000.0,50400000.0,47500000.0,44200000.0,40600000.0,36800000.0,32900000.0,29000000.0
380,u.wright-People's Land of Maneau,0,37700000.0,33000000.0,28200000.0,23600000.0,19400000.0,15600000.0,12300000.0,9400000.0,7100000.0,5300000.0
381,u.yong-Byasier Pujan,0,13700000.0,11500000.0,9400000.0,7600000.0,6000000.0,4600000.0,3500000.0,2600000.0,1900000.0,1300000.0
382,v.andersson-Dosqaly,0,35500000.0,31100000.0,26600000.0,22300000.0,18300000.0,14700000.0,11600000.0,8900000.0,6700000.0,5000000.0
383,v.bila-Byasier Pujan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,v.binali-Sobianitedrucy,0,9400000.0,8600000.0,7600000.0,6700000.0,5700000.0,4800000.0,3900000.0,3200000.0,2500000.0,1900000.0
385,v.chun-Southern Ristan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,v.golob-Sobianitedrucy,0,169400000.0,154500000.0,137900000.0,120600000.0,103200000.0,86500000.0,71000000.0,57000000.0,44900000.0,34600000.0
387,v.guillaume-Sobianitedrucy,0,20400000.0,18700000.0,17100000.0,15600000.0,14200000.0,12900000.0,11600000.0,10500000.0,9500000.0,8500000.0
388,v.inoue-Giumle Lizeibon,0,44800000.0,39600000.0,34500000.0,29600000.0,25200000.0,21100000.0,17400000.0,14200000.0,11500000.0,9100000.0
389,v.it-Mico,0,16600000.0,15300000.0,14000000.0,12900000.0,11800000.0,10700000.0,9800000.0,8900000.0,8000000.0,7200000.0
390,v.jankowski-Giumle Lizeibon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,v.kyomuhangi-Eastern Sleboube,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,v.lao-Xikong,0,18100000.0,16500000.0,14700000.0,12900000.0,11000000.0,9200000.0,7600000.0,6100000.0,4800000.0,3700000.0
393,v.namayanja-Ledian,0,79200000.0,72200000.0,64500000.0,56400000.0,48200000.0,40400000.0,33200000.0,26700000.0,21000000.0,16200000.0
394,v.nanyonjo-Varijitri Isles,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
